"case","row_distance","reference_quantile"
501,3.03753696630446,0.867899477267855
502,1.3343377449236,0.869283595410353
503,4.83759639794714,0.870667569526724
504,13.4525779585819,0.872051401397794
505,2.12158893667006,0.873435092797571
506,1.64363884469036,0.874818645493282
507,1.00751082242753,0.876202061245429
508,5.71636365115743,0.877585341807838
509,0.867645230498073,0.878968488927699
510,0.453853301297599,0.880351504345621
511,2.89905951251932,0.881734389795676
512,1.17603095309644,0.883117147005445
513,9.81658247396346,0.884499777696063
514,1.40760087223407,0.885882283582268
515,1.87073283672504,0.887264666372444
516,7.66911519520038,0.888646927768665
517,0.976569450104323,0.890029069466742
518,4.95317048299272,0.891411093156264
519,2.56438593385336,0.892793000520648
520,3.45014747264042,0.894174793237172
521,3.03795230464037,0.89555647297703
522,3.64562227139545,0.896938041405365
523,0.897075191818813,0.898319500181316
524,1.92283317865662,0.89970085095806
525,0.153996458731213,0.901082095382851
526,4.90420698284893,0.902463235097067
527,4.85252596946102,0.903844271736242
528,3.1184998339021,0.905225206930116
529,2.94298731023565,0.906606042302668
530,6.47492299871066,0.90798677947216
531,4.12228050030337,0.909367420051177
532,0.924096262698173,0.910747965646662
533,2.6270283295498,0.912128417859961
534,3.72927376872514,0.913508778286857
535,1.09747120708441,0.914889048517609
536,8.50960323738739,0.916269230136993
537,1.32103697412856,0.917649324724338
538,0.485132016525653,0.91902933385356
539,0.796683437718505,0.920409259093207
540,8.8663225301922,0.921789102006488
541,1.21234196530004,0.923168864151315
542,2.51909388725998,0.924548547080334
543,4.73137845555993,0.925928152340967
544,4.50685297103491,0.927307681475443
545,4.33479429938857,0.928687136020838
546,17.1142731104215,0.930066517509104
547,2.7905539070486,0.931445827467108
548,0.922614766053719,0.932825067416668
549,0.544053366916355,0.934204238874583
550,0.890650826321022,0.935583343352669
551,1.05538235016313,0.936962382357794
552,2.5368050358102,0.93834135739191
553,5.82365394226218,0.939720269952088
554,3.79976021657572,0.941099121530547
555,1.20000463943913,0.942477913614691
556,1.70734313036714,0.943856647687141
